id,country,region,year,title,budget,expense,sdg,solution,donors
00069439,Trinidad and Tobago,Caribbean,2013,HCFC Phase-Out Management Plan (HPMP),104580,78860,Climate action,Others,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00034324,Trinidad and Tobago,Caribbean,2013,PIMS 3152:  CC/EA: Second National Assessment to UNFCCC,76050,74184,,Others,Global Environment Fund Truste
00050554,Trinidad and Tobago,Caribbean,2013,Capacity Development in Project Management,54732,0,,Others,"MINISTRY OF LOCAL GOVERNMENT, TRINIDAD AND TOBAGO"
00058357,Trinidad and Tobago,Caribbean,2013,Effective Control and Monitoring of Precursor Chemicals,50100,27973,,Others,Ministry of National Security Trinidad and Tobago;TRI-THE GOVERNMENT OF TRINIDAD
00042982,Trinidad and Tobago,Caribbean,2013,Capacity Building and Mainstreaming of SLM: PIMS 3418 LD,35000,0,,Others,Global Environment Fund Truste;TRI-THE GOVERNMENT OF TRINIDAD
00071144,Trinidad and Tobago,Caribbean,2013,Low Emission Capacity Building Global Program Assessment,32100,30000,Climate action;Partnerships for the goals,Others;Keeping people out of poverty,EUROPEAN COMMISSION;EUROPEAN ECONOMIC COMMUNITY;GOVERNMENT OF GERMANY;Intergovernmental Platform on;TRI-THE GOVERNMENT OF TRINIDAD;UNDP Funding Windows
00050966,Trinidad and Tobago,Caribbean,2013,Institutional Strengthening to Support Natl Ozone Office,31568,28602,Climate action,Others;Keeping people out of poverty,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00035707,Trinidad and Tobago,Caribbean,2013,Institutional Strengthening/Capacity Building in Tobago,28428,11316,,Others,TOBAGO HOUSE OF ASSEMBLY;TRI-THE GOVERNMENT OF TRINIDAD
00042336,Trinidad and Tobago,Caribbean,2013,Cap Strength Min Education,23043,20565,,Others,"MINISTRY OF EDUCATION, TRINIDAD AND TOBAGO"
00058147,Trinidad and Tobago,Caribbean,2013,Capacity Dev't for Nation  Building in NAN,23000,0,"Peace, justice, and strong institutions",Others,GOVERNMENT OF NETHERLANDS ANTILLES;UNITED NATIONS DEVELOPMENT PRO
00035706,Trinidad and Tobago,Caribbean,2013,Terminal Phase-Out Management Plan for CFCs in T&T,75,36,,Others,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00069439,Trinidad and Tobago,Caribbean,2014,HCFC Phase-Out Management Plan (HPMP),376644,123353,Climate action,Others,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00065355,Trinidad and Tobago,Caribbean,2014,Strengthening the Parliament of Trinidad and Tobago,339485,154310,"Peace, justice, and strong institutions",Others,TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00066740,Trinidad and Tobago,Caribbean,2014,Building a Nation:Sint Maarten National Development Plan,260000,160319,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",Government of St. Maarten;UNITED NATIONS DEVELOPMENT PRO
00061515,Trinidad and Tobago,Caribbean,2014,Strategy for the Reduction of Carbon Emissions in T&T,242549,274155,Climate action,Others,TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00045432,Trinidad and Tobago,Caribbean,2014,Institutional Strengthening and Support for MoLG,205159,238351,,Others,"MINISTRY OF LOCAL GOVERNMENT, TRINIDAD AND TOBAGO;TRI-THE GOVERNMENT OF TRINIDAD"
00081450,Trinidad and Tobago,Caribbean,2014,Trinidad& Tobago Healthcare Capacity Building Initiative,108550,130349,No poverty,Keeping people out of poverty,PAN AMERICAN HEALTH ORGANIZATION;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS CHILDREN'S FUND;UNITED NATIONS DEVELOPMENT PRO
00058357,Trinidad and Tobago,Caribbean,2014,Effective Control and Monitoring of Precursor Chemicals,102765,83934,,Others,Ministry of National Security Trinidad and Tobago;TRI-THE GOVERNMENT OF TRINIDAD
00050966,Trinidad and Tobago,Caribbean,2014,Institutional Strengthening to Support Natl Ozone Office,79141,36694,Climate action,Others;Keeping people out of poverty,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00063053,Trinidad and Tobago,Caribbean,2014,Capacity Development for Disaster Risk Management,54076,73996,Sustainable cities and communities;Climate action,Enhance national prevention and recovery capacities for resilient societies,Ministry of National Security Trinidad and Tobago;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00071144,Trinidad and Tobago,Caribbean,2014,Low Emission Capacity Building Global Program Assessment,51459,8682,Climate action;Partnerships for the goals,Others;Keeping people out of poverty,EUROPEAN COMMISSION;EUROPEAN ECONOMIC COMMUNITY;GOVERNMENT OF GERMANY;Intergovernmental Platform on;TRI-THE GOVERNMENT OF TRINIDAD;UNDP Funding Windows
00034324,Trinidad and Tobago,Caribbean,2014,PIMS 3152:  CC/EA: Second National Assessment to UNFCCC,45100,44429,,Others,Global Environment Fund Truste
00043187,Trinidad and Tobago,Caribbean,2014,Persistent Organic Pollutants-Trinidad and Tobago,43329,37576,Climate action,Others,Global Environment Fund Truste;TRI-THE GOVERNMENT OF TRINIDAD
00046264,Trinidad and Tobago,Caribbean,2014,Coordination for Results,34809,14331,,Others,FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO;UNITED NATIONS POPULATION FUND
00065117,Trinidad and Tobago,Caribbean,2014,Development Natl Corporate Social Responsibility Policy,8610,112289,,Others,TRI-THE GOVERNMENT OF TRINIDAD
00035707,Trinidad and Tobago,Caribbean,2014,Institutional Strengthening/Capacity Building in Tobago,3000,1631,,Others,TOBAGO HOUSE OF ASSEMBLY;TRI-THE GOVERNMENT OF TRINIDAD
00081776,Trinidad and Tobago,Caribbean,2014,Capacity Development for Multilateral Agreements,3000,0,,Others,Global Environment Fund Truste
00050554,Trinidad and Tobago,Caribbean,2014,Capacity Development in Project Management,352,0,,Others,"MINISTRY OF LOCAL GOVERNMENT, TRINIDAD AND TOBAGO"
00081450,Trinidad and Tobago,Caribbean,2015,Trinidad& Tobago Healthcare Capacity Building Initiative,746367,696313,No poverty,Keeping people out of poverty,PAN AMERICAN HEALTH ORGANIZATION;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS CHILDREN'S FUND;UNITED NATIONS DEVELOPMENT PRO
00069439,Trinidad and Tobago,Caribbean,2015,HCFC Phase-Out Management Plan (HPMP),541088,309054,Climate action,Others,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00081778,Trinidad and Tobago,Caribbean,2015,Engagement Facility Trinidad and Tobago,512686,438605,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",ASSOCIATION OF CARIBBEAN STATE;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00066740,Trinidad and Tobago,Caribbean,2015,Building a Nation:Sint Maarten National Development Plan,280340,234481,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",Government of St. Maarten;UNITED NATIONS DEVELOPMENT PRO
00061515,Trinidad and Tobago,Caribbean,2015,Strategy for the Reduction of Carbon Emissions in T&T,124386,138052,Climate action,Others,TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00065355,Trinidad and Tobago,Caribbean,2015,Strengthening the Parliament of Trinidad and Tobago,103100,160614,"Peace, justice, and strong institutions",Others,TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00045432,Trinidad and Tobago,Caribbean,2015,Institutional Strengthening and Support for MoLG,97000,99992,,Others,"MINISTRY OF LOCAL GOVERNMENT, TRINIDAD AND TOBAGO;TRI-THE GOVERNMENT OF TRINIDAD"
00071144,Trinidad and Tobago,Caribbean,2015,Low Emission Capacity Building Global Program Assessment,89880,87245,Climate action;Partnerships for the goals,Others;Keeping people out of poverty,EUROPEAN COMMISSION;EUROPEAN ECONOMIC COMMUNITY;GOVERNMENT OF GERMANY;Intergovernmental Platform on;TRI-THE GOVERNMENT OF TRINIDAD;UNDP Funding Windows
00081776,Trinidad and Tobago,Caribbean,2015,Capacity Development for Multilateral Agreements,50000,46593,,Others,Global Environment Fund Truste
00050966,Trinidad and Tobago,Caribbean,2015,Institutional Strengthening to Support Natl Ozone Office,34307,33516,Climate action,Others;Keeping people out of poverty,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00042982,Trinidad and Tobago,Caribbean,2015,Capacity Building and Mainstreaming of SLM: PIMS 3418 LD,25000,0,,Others,Global Environment Fund Truste;TRI-THE GOVERNMENT OF TRINIDAD
00043187,Trinidad and Tobago,Caribbean,2015,Persistent Organic Pollutants-Trinidad and Tobago,24000,16469,Climate action,Others,Global Environment Fund Truste;TRI-THE GOVERNMENT OF TRINIDAD
00058357,Trinidad and Tobago,Caribbean,2015,Effective Control and Monitoring of Precursor Chemicals,14105,15172,,Others,Ministry of National Security Trinidad and Tobago;TRI-THE GOVERNMENT OF TRINIDAD
00046264,Trinidad and Tobago,Caribbean,2015,Coordination for Results,8700,11124,,Others,FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO;UNITED NATIONS POPULATION FUND
00063053,Trinidad and Tobago,Caribbean,2015,Capacity Development for Disaster Risk Management,7490,5554,Sustainable cities and communities;Climate action,Enhance national prevention and recovery capacities for resilient societies,Ministry of National Security Trinidad and Tobago;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00025403,Trinidad and Tobago,Caribbean,2015,SURINAME ELECTIONS,5043,5043,,Others,UNITED NATIONS DEVELOPMENT PRO
00035707,Trinidad and Tobago,Caribbean,2015,Institutional Strengthening/Capacity Building in Tobago,500,67,,Others,TOBAGO HOUSE OF ASSEMBLY;TRI-THE GOVERNMENT OF TRINIDAD
00014980,Trinidad and Tobago,Caribbean,2015,Climate Change Project,280,130,,Others,Global Environment Fund Truste;TRI-THE GOVERNMENT OF TRINIDAD
00081450,Trinidad and Tobago,Caribbean,2016,Trinidad& Tobago Healthcare Capacity Building Initiative,958436,917318,No poverty,Keeping people out of poverty,PAN AMERICAN HEALTH ORGANIZATION;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS CHILDREN'S FUND;UNITED NATIONS DEVELOPMENT PRO
00071144,Trinidad and Tobago,Caribbean,2016,Low Emission Capacity Building Global Program Assessment,568649,460680,Climate action;Partnerships for the goals,Others;Keeping people out of poverty,EUROPEAN COMMISSION;EUROPEAN ECONOMIC COMMUNITY;GOVERNMENT OF GERMANY;Intergovernmental Platform on;TRI-THE GOVERNMENT OF TRINIDAD;UNDP Funding Windows
00081778,Trinidad and Tobago,Caribbean,2016,Engagement Facility Trinidad and Tobago,385380,113173,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",ASSOCIATION OF CARIBBEAN STATE;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00069439,Trinidad and Tobago,Caribbean,2016,HCFC Phase-Out Management Plan (HPMP),318220,196177,Climate action,Others,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00066740,Trinidad and Tobago,Caribbean,2016,Building a Nation:Sint Maarten National Development Plan,288622,186627,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",Government of St. Maarten;UNITED NATIONS DEVELOPMENT PRO
00063053,Trinidad and Tobago,Caribbean,2016,Capacity Development for Disaster Risk Management,128400,41518,Sustainable cities and communities;Climate action,Enhance national prevention and recovery capacities for resilient societies,Ministry of National Security Trinidad and Tobago;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00050966,Trinidad and Tobago,Caribbean,2016,Institutional Strengthening to Support Natl Ozone Office,51119,38488,Climate action,Others;Keeping people out of poverty,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00061515,Trinidad and Tobago,Caribbean,2016,Strategy for the Reduction of Carbon Emissions in T&T,41200,42195,Climate action,Others,TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00043187,Trinidad and Tobago,Caribbean,2016,Persistent Organic Pollutants-Trinidad and Tobago,40620,46296,Climate action,Others,Global Environment Fund Truste;TRI-THE GOVERNMENT OF TRINIDAD
00065355,Trinidad and Tobago,Caribbean,2016,Strengthening the Parliament of Trinidad and Tobago,9312,2682,"Peace, justice, and strong institutions",Others,TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00058147,Trinidad and Tobago,Caribbean,2016,Capacity Dev't for Nation  Building in NAN,1108,0,"Peace, justice, and strong institutions",Others,GOVERNMENT OF NETHERLANDS ANTILLES;UNITED NATIONS DEVELOPMENT PRO
00081450,Trinidad and Tobago,Caribbean,2017,Trinidad& Tobago Healthcare Capacity Building Initiative,973621,658220,No poverty,Keeping people out of poverty,PAN AMERICAN HEALTH ORGANIZATION;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS CHILDREN'S FUND;UNITED NATIONS DEVELOPMENT PRO
00081778,Trinidad and Tobago,Caribbean,2017,Engagement Facility Trinidad and Tobago,730199,565451,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",ASSOCIATION OF CARIBBEAN STATE;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00069439,Trinidad and Tobago,Caribbean,2017,HCFC Phase-Out Management Plan (HPMP),215000,218919,Climate action,Others,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00066740,Trinidad and Tobago,Caribbean,2017,Building a Nation:Sint Maarten National Development Plan,190979,137714,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",Government of St. Maarten;UNITED NATIONS DEVELOPMENT PRO
00071144,Trinidad and Tobago,Caribbean,2017,Low Emission Capacity Building Global Program Assessment,160970,159922,Climate action;Partnerships for the goals,Others;Keeping people out of poverty,EUROPEAN COMMISSION;EUROPEAN ECONOMIC COMMUNITY;GOVERNMENT OF GERMANY;Intergovernmental Platform on;TRI-THE GOVERNMENT OF TRINIDAD;UNDP Funding Windows
00085333,Trinidad and Tobago,Caribbean,2017,T&T Third National Report to UNFCCC,56442,36023,Climate action,Keeping people out of poverty,Global Environment Fund Truste;TRI-THE GOVERNMENT OF TRINIDAD
00050966,Trinidad and Tobago,Caribbean,2017,Institutional Strengthening to Support Natl Ozone Office,51380,42276,Climate action,Others;Keeping people out of poverty,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00083861,Trinidad and Tobago,Caribbean,2017,GEF 5-Environment Agreement Management Capacity Building,20370,0,Climate action,Keeping people out of poverty,Global Environment Fund Truste
00089930,Trinidad and Tobago,Caribbean,2017,Trinidad and & Tobago Tertiary Capacity Building,19260,18213,No poverty,Others,UNIVERSITY OF THE WEST INDIES
00063053,Trinidad and Tobago,Caribbean,2017,Capacity Development for Disaster Risk Management,15950,71810,Sustainable cities and communities;Climate action,Enhance national prevention and recovery capacities for resilient societies,Ministry of National Security Trinidad and Tobago;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00065355,Trinidad and Tobago,Caribbean,2017,Strengthening the Parliament of Trinidad and Tobago,3460,0,"Peace, justice, and strong institutions",Others,TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00058147,Trinidad and Tobago,Caribbean,2017,Capacity Dev't for Nation  Building in NAN,554,554,"Peace, justice, and strong institutions",Others,GOVERNMENT OF NETHERLANDS ANTILLES;UNITED NATIONS DEVELOPMENT PRO
00107885,Trinidad and Tobago,Caribbean,2018,Sint Maarten Recovery Plan,3156148,3106785,,Others,GOVERNMENT OF NETHERLANDS;UNITED NATIONS DEVELOPMENT PRO
00081778,Trinidad and Tobago,Caribbean,2018,Engagement Facility Trinidad and Tobago,530038,196497,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",ASSOCIATION OF CARIBBEAN STATE;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00085333,Trinidad and Tobago,Caribbean,2018,T&T Third National Report to UNFCCC,234693,83501,Climate action,Keeping people out of poverty,Global Environment Fund Truste;TRI-THE GOVERNMENT OF TRINIDAD
